gauge_id,station_type,daily_flow_period_start,daily_flow_period_end,daily_flow_perc_complete,hourly_flow_period_start,hourly_flow_period_end,hourly_flow_perc_complete,bankfull_flow,structurefull_flow,max_gauging_flow_date,max_gauging_flow,max_daily_flow,daily_flow_extrap_dur,max_hourly_flow,hourly_flow_extrap_dur,q5_uncert_upper,q5_uncert_lower,q25_uncert_upper,q25_uncert_lower,q50_uncert_upper,q50_uncert_lower,q75_uncert_upper,q75_uncert_lower,q95_uncert_upper,q95_uncert_lower,q99_uncert_upper,q99_uncert_lower,quncert_meta
76005,VA,1970-10-01,2022-09-30,99.71,1990-10-01 09:00:00,2022-10-01 08:00:00,99.97,260.00,NaN,09-Feb-2020 17:17:59,491.32,904.00,0.01,1141.42,0.02,32.29,-32.10,22.61,-23.38,12.81,-13.40,10.53,-10.60,9.36,-9.27,9.61,-9.64,Calculated discharge uncertainties
76007,VA,1970-10-01,2022-09-30,99.95,1990-10-01 09:00:00,2022-10-01 08:00:00,99.97,230.00,NaN,20-Nov-2009 04:52:00,998.34,1167.00,0.02,1673.73,0.02,14.87,-14.90,12.48,-12.57,13.28,-13.24,9.23,-9.30,10.04,-10.08,8.42,-8.55,Calculated discharge uncertainties
76008,MIS,1970-10-01,2022-09-30,99.78,1990-10-01 09:00:00,2022-10-01 08:00:00,99.89,180.00,NaN,03-Jan-1982 12:05:00,251.56,199.00,0.00,232.82,0.00,17.67,-17.58,14.16,-14.09,11.69,-11.56,10.57,-10.58,9.69,-9.82,14.92,-14.88,Calculated discharge uncertainties
76011,CB,1970-10-01,2022-09-30,97.44,1991-07-01 09:00:00,2022-10-01 08:00:00,96.93,NaN,NaN,15-Jan-1999 13:49:00,1.49,1.46,0.00,2.95,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,No stage-discharge measurements available
76014,B VA,1971-10-01,2022-09-30,93.37,1990-10-01 09:00:00,2022-10-01 08:00:00,99.94,120.00,2.30,31-Jan-1995 13:55:00,116.32,122.00,0.01,139.06,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,No stage-discharge measurements available
77002,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,400.00,NaN,31-Jan-1995 12:01:00,376.83,385.50,0.01,569.88,0.05,19.76,-20.31,14.02,-14.01,10.02,-10.25,11.49,-11.14,9.76,-9.91,9.05,-8.98,Calculated discharge uncertainties
77003,VA,1973-10-01,2022-09-30,94.23,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,250.00,NaN,23-Mar-1994 12:04:00,206.76,289.80,0.02,401.52,0.14,NaN,NaN,57.89,-46.58,26.97,-26.37,20.36,-19.67,14.84,-14.98,10.53,-10.35,Calculated discharge uncertainties
77004,VA,1979-07-01,2022-09-30,83.18,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,50.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,-20.96,16.48,-16.00,20.22,-21.49,10.31,-9.80,10.25,-9.88,8.58,-8.55,Calculated discharge uncertainties
78003,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,420.00,NaN,31-Oct-1977 12:01:00,453.30,414.80,0.00,482.32,0.00,16.30,-16.08,13.41,-13.25,9.34,-9.56,8.42,-8.59,8.67,-8.64,8.36,-8.28,Calculated discharge uncertainties
78004,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,170.00,NaN,18-Nov-1997 12:00:00,54.96,75.39,0.01,98.26,0.17,79.98,-79.87,28.03,-32.55,31.68,-31.79,11.52,-11.52,10.69,-10.12,8.20,-7.36,Calculated discharge uncertainties
78006,VA,1983-12-01,2022-09-30,74.68,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,120.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.08,-19.76,31.01,-30.00,28.33,-29.35,7.58,-7.28,8.75,-8.81,8.56,-8.71,Calculated discharge uncertainties
79002,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,590.00,NaN,31-Oct-1977 12:00:00,485.86,430.40,0.00,655.11,0.02,17.22,-17.87,16.94,-16.49,14.02,-13.99,14.95,-14.66,10.96,-11.35,9.77,-9.79,Calculated discharge uncertainties
79003,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,100.00,NaN,30-Mar-1993 12:00:00,65.44,138.20,0.09,222.35,0.12,29.83,-30.00,17.33,-17.08,15.38,-15.58,14.45,-14.37,10.99,-10.94,7.75,-7.44,Calculated discharge uncertainties
79004,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,187.00,NaN,17-Feb-1997 12:01:00,130.96,111.20,0.00,222.62,0.04,18.55,-17.61,14.12,-13.41,11.92,-11.83,11.40,-10.74,13.26,-13.33,NaN,NaN,Calculated discharge uncertainties
79005,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,82.00,NaN,21-Oct-1998 12:01:00,120.94,147.70,0.02,206.82,0.04,32.25,-32.19,21.65,-21.45,12.98,-12.96,11.09,-11.29,13.67,-13.47,8.16,-7.92,Calculated discharge uncertainties
79006,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,300.00,NaN,16-Jan-1995 15:00:00,352.55,342.10,0.00,634.34,0.03,NaN,NaN,17.65,-17.89,10.70,-10.86,9.16,-9.26,7.98,-7.82,NaN,NaN,Calculated discharge uncertainties
80001,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,95.00,NaN,21-Oct-1998 12:00:00,120.25,113.00,0.00,229.12,0.02,33.42,-34.26,23.31,-22.58,11.22,-11.51,9.58,-9.48,9.80,-9.67,11.53,-11.60,Calculated discharge uncertainties
80002,VA,1977-11-01,2022-09-30,86.37,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,400.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.59,-16.73,9.51,-9.22,9.09,-9.06,8.91,-9.28,8.39,-8.39,9.58,-9.53,Calculated discharge uncertainties
80003,VA,1980-03-01,2022-09-30,81.89,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,5.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.63,-33.67,27.24,-26.91,17.34,-18.79,16.26,-16.13,11.55,-10.74,NaN,NaN,Calculated discharge uncertainties
80004,VA,1983-10-01,2022-09-30,75.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,3.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.75,-38.00,41.92,-42.08,36.41,-36.32,20.56,-20.44,NaN,NaN,NaN,NaN,Calculated discharge uncertainties
80005,VA,1983-07-01,2022-09-30,71.64,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,4.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.54,-28.36,20.15,-20.19,12.81,-11.76,17.00,-17.13,12.05,-11.27,NaN,NaN,Calculated discharge uncertainties
80006,VA,1983-01-01,2022-09-30,75.77,1990-10-01 09:00:00,2022-10-01 08:00:00,98.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.68,-30.54,14.89,-14.84,11.07,-11.06,9.14,-9.31,9.31,-9.14,NaN,NaN,Calculated discharge uncertainties
8004,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,99.99,NaN,NaN,04-Sep-2009 11:05:00,271.51,217.50,0.00,564.06,0.01,12.23,-12.47,12.77,-12.53,11.55,-11.52,18.83,-21.93,12.96,-12.75,10.38,-10.17,Calculated discharge uncertainties
8005,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,402.00,NaN,06-Dec-2015 10:48:00,349.49,313.20,0.00,366.83,0.00,16.73,-16.56,17.11,-19.67,15.15,-15.49,13.04,-12.84,9.66,-9.61,11.02,-9.98,Calculated discharge uncertainties
8006,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,99.71,730.80,NaN,04-Sep-2009 13:04:00,771.49,616.90,0.00,826.80,0.00,12.20,-11.62,24.12,-18.50,21.84,-21.23,22.78,-22.24,15.02,-14.81,11.89,-11.63,Calculated discharge uncertainties
8009,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,100.00,NaN,17-Jan-1993 11:55:00,120.50,95.41,0.00,133.64,0.00,20.09,-20.01,14.79,-14.76,15.93,-15.86,13.51,-13.51,14.64,-14.75,6.55,-6.60,Calculated discharge uncertainties
8011,VA,1978-04-12,2022-09-30,83.83,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,45.00,NaN,24-Jun-2004 12:35:00,49.85,36.19,0.00,73.11,0.02,NaN,NaN,27.79,-26.96,16.18,-14.21,17.82,-16.04,27.77,-27.20,17.52,-18.34,Calculated discharge uncertainties
8013,VA,1992-11-11,2022-09-30,55.55,1992-12-15 09:00:00,2022-10-01 08:00:00,93.08,75.00,NaN,20-Jul-2016 13:14:00,117.82,121.50,0.01,248.21,0.03,15.07,-15.74,12.09,-11.58,14.12,-13.93,10.35,-10.34,7.46,-7.55,8.41,-8.60,Calculated discharge uncertainties
81002,VA,1970-10-01,2022-09-30,90.39,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,330.00,NaN,10-Oct-2008 12:30:00,280.89,248.10,0.00,471.96,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Discharge uncertainty estimates not provided
81003,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,64.00,NaN,15-Mar-1988 12:00:00,187.86,120.30,0.00,223.27,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,No stage-discharge measurements available
81004,VA,1977-12-01,2022-09-30,86.22,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,70.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.75,-17.25,15.20,-15.71,11.38,-11.35,9.20,-9.54,8.56,-8.55,11.30,-15.79,Calculated discharge uncertainties
81006,VA,1986-08-01,2022-09-30,69.55,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,150.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.55,-54.03,38.10,-39.23,23.53,-23.37,11.74,-11.77,11.09,-11.01,NaN,NaN,Calculated discharge uncertainties
81007,VA,1988-05-01,2022-09-30,66.19,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,70.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.40,-32.37,20.71,-21.33,17.49,-17.83,14.94,-14.85,9.91,-10.11,10.06,-9.98,Calculated discharge uncertainties
82001,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,90.00,NaN,18-Nov-1982 12:01:00,63.59,112.80,0.23,120.07,0.57,18.79,-17.49,19.18,-18.23,10.83,-10.72,7.44,-7.39,9.73,-9.43,9.51,-9.97,Calculated discharge uncertainties
82003,VA,1973-01-01,2022-09-30,95.67,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,NaN,NaN,01-Dec-1975 12:03:00,177.00,169.30,0.00,268.06,0.08,42.61,-42.76,21.88,-21.86,10.74,-10.78,8.18,-7.95,12.09,-12.00,8.73,-8.61,Calculated discharge uncertainties
83003,VA,1970-10-01,2022-09-30,99.44,1990-10-01 09:00:00,2022-10-01 08:00:00,99.20,500.00,NaN,20-Oct-1971 12:05:00,62.93,121.60,0.08,210.74,0.39,NaN,NaN,14.16,-13.97,12.08,-11.69,8.28,-7.70,NaN,NaN,NaN,NaN,Calculated discharge uncertainties
83004,VA,1972-02-01,2022-09-30,97.36,1990-10-01 09:00:00,2022-10-01 08:00:00,99.98,153.30,NaN,23-Nov-1982 00:00:00,71.82,129.90,0.10,194.16,0.34,29.89,-28.18,22.96,-20.53,13.24,-13.62,11.30,-11.28,10.16,-10.45,11.07,-10.82,Calculated discharge uncertainties
83006,VA,1976-08-01,2022-09-30,88.78,1990-10-01 09:00:00,2022-10-01 08:00:00,99.66,574.50,NaN,02-Oct-1981 12:01:00,231.08,310.60,0.05,446.13,0.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Less than 20 stage-discharge measurements available for most recent rating
83007,B VA,1977-11-01,2018-06-09,78.03,1990-10-01 09:00:00,2018-09-04 00:00:00,86.59,54.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.24,-22.15,23.36,-23.18,14.12,-13.88,8.87,-8.40,9.34,-9.16,8.59,-9.17,Calculated discharge uncertainties
83009,VA,1978-01-01,2022-09-30,86.04,1990-10-01 09:00:00,2022-10-01 08:00:00,99.66,379.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.37,-27.59,26.06,-23.59,15.98,-14.19,14.36,-13.78,9.78,-9.58,8.66,-8.68,Calculated discharge uncertainties
83010,FV,1976-09-01,2022-09-30,87.99,1990-10-01 09:00:00,2022-10-01 08:00:00,99.38,NaN,NaN,08-Dec-2011 10:00:00,36.84,65.40,0.04,82.66,0.16,32.98,-31.38,18.57,-17.31,13.04,-12.75,11.47,-11.79,16.33,-16.16,10.16,-9.65,Calculated discharge uncertainties
83013,B,1982-05-01,2022-09-30,77.47,2002-11-18 11:00:00,2022-10-01 08:00:00,62.09,85.00,NaN,11-Aug-2019 19:20:00,113.21,223.40,0.03,201.41,0.03,NaN,NaN,40.14,-34.81,23.33,-23.18,13.68,-12.94,8.57,-8.43,8.21,-8.01,Calculated discharge uncertainties
84001,VA,1970-10-01,2022-09-30,99.93,1990-10-01 09:00:00,2022-10-01 08:00:00,99.63,31.40,NaN,13-Dec-1994 12:00:00,98.93,182.00,0.01,252.32,0.02,18.37,-18.36,14.32,-14.46,12.74,-12.77,9.15,-9.24,12.12,-12.24,10.04,-9.48,Calculated discharge uncertainties
84004,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,411.30,NaN,31-Oct-1977 12:04:00,345.75,299.30,0.00,408.30,0.01,12.37,-12.59,15.35,-16.31,13.35,-13.22,9.01,-9.07,13.50,-13.37,15.20,-15.72,Calculated discharge uncertainties
84005,VA,1970-10-01,2022-09-30,99.08,1990-10-01 09:00:00,2022-10-01 08:00:00,98.69,830.00,NaN,31-Oct-1977 12:02:00,687.96,676.40,0.00,829.32,0.01,17.04,-16.89,13.53,-13.43,10.93,-10.87,8.32,-8.11,9.72,-9.73,NaN,NaN,Calculated discharge uncertainties
84008,CC,1970-10-01,2022-09-30,99.50,1990-10-01 09:00:00,2022-10-01 08:00:00,98.66,NaN,72.00,NaN,NaN,NaN,NaN,NaN,NaN,18.34,-17.49,15.47,-15.48,14.82,-15.14,20.55,-20.07,9.76,-9.11,7.69,-7.96,Calculated discharge uncertainties
84009,CC,1970-10-01,2022-09-30,91.99,1990-10-01 09:00:00,2022-10-01 08:00:00,99.74,92.40,90.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Discharge uncertainty estimates not provided
84012,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,99.86,155.00,NaN,30-Jan-1974 12:01:00,110.12,171.40,0.02,176.96,0.05,24.47,-24.25,18.91,-18.84,14.22,-14.20,10.53,-10.29,13.87,-13.62,16.20,-15.32,Calculated discharge uncertainties
84013,VA,1970-10-01,2022-09-30,99.97,1990-10-01 09:00:00,2022-10-01 08:00:00,99.89,370.00,NaN,20-Dec-1982 12:00:00,464.81,937.70,0.08,1105.03,0.12,17.63,-16.89,17.48,-18.43,10.97,-10.78,10.18,-10.17,10.58,-11.99,10.39,-10.56,Calculated discharge uncertainties
84014,VA,1970-10-01,2022-09-30,99.83,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,397.00,NaN,10-Oct-2008 12:45:00,202.72,213.80,0.01,278.42,0.02,30.49,-30.74,21.23,-20.79,11.01,-10.81,10.90,-12.14,8.79,-8.74,8.14,-8.21,Calculated discharge uncertainties
84016,CB,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,99.41,32.00,NaN,31-Oct-1970 12:02:00,21.18,37.03,0.02,51.07,0.03,NaN,NaN,16.41,-16.12,16.26,-15.97,15.79,-15.65,10.28,-11.01,20.38,-19.92,Calculated discharge uncertainties
84017,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,47.00,NaN,19-Sep-1985 12:00:00,37.28,95.80,0.09,109.70,0.10,26.44,-24.98,19.84,-19.47,17.32,-15.96,8.52,-8.76,9.88,-9.50,9.50,-8.88,Calculated discharge uncertainties
84018,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,99.99,587.50,NaN,31-Jan-1974 12:01:00,300.89,447.60,0.06,574.40,0.09,NaN,NaN,14.24,-14.22,12.31,-12.15,11.69,-11.49,7.11,-7.21,7.93,-7.62,Calculated discharge uncertainties
84019,VA,1970-10-01,2022-09-30,99.69,1990-10-01 09:00:00,2022-10-01 08:00:00,99.24,21.00,NaN,31-Jan-2013 14:00:00,25.46,93.13,0.21,134.22,0.44,18.12,-17.43,12.24,-12.46,11.77,-11.88,13.17,-12.91,15.06,-14.00,8.52,-8.51,Calculated discharge uncertainties
84020,VA,1970-10-01,2022-09-30,98.82,1990-10-01 09:00:00,2022-10-01 08:00:00,98.30,137.40,NaN,13-Dec-2006 14:55:00,50.60,57.15,0.01,87.18,0.05,19.47,-18.51,17.73,-17.41,14.00,-13.58,9.37,-9.29,12.20,-12.27,15.15,-15.36,Calculated discharge uncertainties
84022,VA,1970-10-01,2022-09-30,98.05,1990-10-01 09:00:00,2022-10-01 08:00:00,98.72,185.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.36,-15.60,21.82,-19.64,20.16,-21.15,9.47,-9.32,12.11,-11.71,14.11,-13.93,Calculated discharge uncertainties
84026,FVVA,1974-10-01,2022-09-30,91.79,1990-10-01 09:00:00,2022-10-01 08:00:00,99.91,14.70,NaN,22-Jan-1975 00:00:00,9.24,40.77,0.66,63.65,1.02,45.96,-47.21,18.96,-18.26,21.86,-21.04,19.27,-15.70,16.30,-16.40,12.84,-12.87,Calculated discharge uncertainties
84030,MIS,1981-01-01,2022-09-30,79.62,1990-10-01 09:00:00,2022-10-01 08:00:00,99.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.23,-20.95,16.03,-15.96,16.46,-16.56,10.11,-10.13,12.12,-11.78,10.04,-9.94,Calculated discharge uncertainties
85001,VA,1970-10-01,2022-09-30,99.78,1990-10-01 09:00:00,2022-10-01 08:00:00,99.63,124.60,NaN,07-Feb-1990 13:00:00,158.07,216.70,0.17,218.46,0.19,23.73,-24.63,18.36,-18.72,27.04,-27.21,13.84,-14.45,15.88,-16.56,12.23,-12.61,Calculated discharge uncertainties
85002,VA,1970-10-01,2022-09-30,99.67,1990-10-01 09:00:00,2022-10-01 08:00:00,99.92,133.80,NaN,23-Oct-2008 12:39:00,147.18,156.90,0.01,190.30,0.03,32.56,-31.92,31.58,-31.12,21.64,-21.38,32.48,-32.24,23.33,-24.08,15.00,-14.28,Calculated discharge uncertainties
85003,VA,1970-10-01,2022-09-30,99.49,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,NaN,NaN,24-Sep-1975 12:02:00,133.80,123.60,0.00,202.99,0.09,19.46,-17.67,24.71,-24.10,17.42,-16.67,15.77,-15.02,10.25,-10.95,11.65,-11.45,Calculated discharge uncertainties
85004,B VA,1976-01-01,2022-09-30,85.83,1990-10-01 09:00:00,2022-10-01 08:00:00,98.50,57.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.14,-19.85,14.30,-14.25,28.16,-27.88,24.19,-23.25,NaN,NaN,NaN,NaN,Calculated discharge uncertainties
88001,US,1995-10-02,2022-09-30,51.52,1995-07-05 15:00:00,2022-10-01 08:00:00,84.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,317.95,-59.21,20.61,-19.31,12.73,-12.26,12.18,-11.94,NaN,NaN,NaN,NaN,Calculated discharge uncertainties
89002,VA,1981-10-01,2022-09-30,77.91,1990-10-01 09:00:00,2022-10-01 08:00:00,96.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.66,-16.66,16.27,-16.73,16.40,-14.11,10.01,-9.99,10.31,-10.99,NaN,NaN,Calculated discharge uncertainties
89003,VA,1977-01-01,2022-09-30,86.90,1990-10-01 09:00:00,2022-10-01 08:00:00,98.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.43,-18.03,14.03,-13.85,21.49,-21.18,11.42,-10.57,NaN,NaN,NaN,NaN,Calculated discharge uncertainties
89005,B,1978-10-01,2022-09-30,84.07,1990-10-01 09:00:00,2022-10-01 08:00:00,98.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.82,-31.82,21.21,-20.94,17.48,-17.28,NaN,NaN,NaN,NaN,NaN,NaN,Calculated discharge uncertainties
89007,CB,1981-10-01,2022-09-30,78.08,1990-10-01 09:00:00,2022-10-01 08:00:00,99.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.26,-15.73,29.06,-29.01,24.78,-23.31,27.26,-25.17,NaN,NaN,NaN,NaN,Calculated discharge uncertainties
90003,VA,1982-10-01,2022-09-30,76.92,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,108.10,NaN,21-Feb-2008 13:02:00,118.32,131.90,0.01,176.43,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,No stage-discharge measurements available
9002,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,340.00,NaN,06-May-1968 14:00:00,397.42,333.40,0.00,609.90,0.01,25.29,-25.21,22.21,-22.35,21.99,-22.07,12.87,-12.56,9.79,-9.79,10.68,-10.57,Calculated discharge uncertainties
9003,VA,1970-10-01,2022-09-30,98.07,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,50.00,NaN,08-Aug-2011 09:30:00,95.82,80.45,0.00,111.28,0.01,NaN,NaN,11.58,-11.44,18.98,-18.38,13.07,-12.62,9.97,-9.98,6.20,-5.95,Calculated discharge uncertainties
9004,VA,1980-12-01,2022-09-30,80.45,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,50.00,NaN,04-Jan-2016 13:03:00,39.44,42.86,0.02,58.80,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Less than 20 stage-discharge measurements available for most recent rating
9005,CB,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,18.00,NaN,06-May-2009 14:40:00,12.80,32.97,0.65,55.82,1.07,16.14,-16.06,13.42,-13.03,11.06,-11.33,13.87,-12.35,9.89,-9.57,9.97,-10.22,Calculated discharge uncertainties
92001,VA,1995-08-01,2022-09-30,52.25,1995-08-01 09:00:00,2021-10-01 09:00:00,81.78,39.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.61,-27.14,12.55,-12.96,15.40,-14.61,8.20,-8.17,9.31,-8.98,8.55,-8.53,Calculated discharge uncertainties
93001,VA,1979-01-01,2022-09-30,84.13,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,239.20,NaN,06-Feb-1995 12:00:00,148.22,203.90,0.06,301.50,0.11,15.17,-14.86,14.84,-14.48,13.60,-13.50,9.64,-8.96,7.40,-7.39,7.52,-7.45,Calculated discharge uncertainties
94001,VA,1970-10-19,2022-09-30,99.91,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,62.30,NaN,13-Feb-1998 11:30:00,201.54,227.10,0.01,188.06,0.00,20.56,-20.27,11.54,-11.17,9.10,-9.26,7.63,-7.58,NaN,NaN,NaN,NaN,Calculated discharge uncertainties
95001,VA,1977-08-01,2022-09-30,86.86,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,40.50,NaN,07-Feb-1989 12:00:00,54.79,58.71,0.02,65.42,0.02,15.19,-15.55,11.85,-11.78,10.27,-10.20,10.74,-11.15,7.92,-8.01,7.12,-6.91,Calculated discharge uncertainties
96001,VA,1976-01-01,2022-09-30,89.90,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,100.50,NaN,16-Jan-1979 12:00:00,54.12,129.00,0.19,182.31,0.40,35.98,-35.57,19.71,-19.55,13.99,-14.15,11.78,-12.21,13.78,-13.26,12.09,-21.62,Calculated discharge uncertainties
96002,VA,1977-06-10,2022-09-30,87.13,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,30.10,NaN,07-Oct-1993 12:00:00,228.97,313.50,0.01,374.58,0.01,48.82,-47.78,31.73,-31.58,13.78,-13.66,11.91,-11.80,10.09,-10.15,9.23,-9.31,Calculated discharge uncertainties
96004,VA,1987-12-01,2022-09-30,66.99,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,112.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,No stage-discharge measurements available
97002,VA,1972-01-01,2022-09-30,97.59,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,164.10,NaN,07-Oct-1993 12:05:00,171.15,250.90,0.01,301.04,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Less than 20 stage-discharge measurements available for most recent rating
