gauge_id,sand_perc,sand_perc_missing,silt_perc,silt_perc_missing,clay_perc,clay_perc_missing,organic_perc,organic_perc_missing,bulkdens,bulkdens_missing,bulkdens_5,bulkdens_50,bulkdens_95,tawc,tawc_missing,tawc_5,tawc_50,tawc_95,porosity_cosby,porosity_cosby_missing,porosity_cosby_5,porosity_cosby_50,porosity_cosby_95,porosity_hypres,porosity_hypres_missing,porosity_hypres_5,porosity_hypres_50,porosity_hypres_95,conductivity_cosby,conductivity_cosby_missing,conductivity_cosby_5,conductivity_cosby_50,conductivity_cosby_95,conductivity_hypres,conductivity_hypres_missing,conductivity_hypres_5,conductivity_hypres_50,conductivity_hypres_95,root_depth,root_depth_missing,root_depth_5,root_depth_50,root_depth_95,soil_depth_pelletier,soil_depth_pelletier_missing,soil_depth_pelletier_5,soil_depth_pelletier_50,soil_depth_pelletier_95
55014,43.20,0.00,36.22,0.00,20.57,0.00,1.19,0.00,1.38,0.00,0.84,1.42,1.43,65.74,0.00,57.53,57.53,102.95,43.60,0.00,42.80,43.55,44.00,45.19,0.00,43.00,44.00,56.75,1.54,0.00,1.34,1.59,1.89,1.49,0.00,1.34,1.47,2.12,0.76,0.00,0.30,0.70,1.30,2.01,0.00,1.00,1.00,2.00
55016,41.96,1.06,37.17,1.06,20.87,1.06,1.26,1.06,1.37,1.06,1.31,1.42,1.43,78.26,1.06,57.53,59.02,112.23,43.77,1.06,43.49,43.55,44.86,45.38,1.06,44.00,44.00,47.00,1.46,1.06,1.02,1.59,2.30,1.39,1.06,1.10,1.47,1.61,0.88,1.06,0.30,0.70,1.30,1.52,0.00,1.00,1.00,2.00
55018,36.89,0.00,36.02,0.00,27.09,0.00,0.47,0.00,1.36,0.00,1.35,1.36,1.38,109.35,0.00,102.07,110.92,112.23,44.26,0.00,43.74,44.10,44.86,46.10,0.00,45.00,46.00,47.00,1.17,0.00,1.02,1.21,1.39,1.22,0.00,1.10,1.26,1.36,1.30,0.00,1.30,1.30,1.30,3.52,0.00,1.00,1.00,23.00
55021,41.69,0.00,35.82,0.00,22.49,0.00,1.32,0.00,1.37,0.00,1.35,1.39,1.42,79.89,0.00,57.53,60.68,112.23,43.75,0.00,43.55,43.74,44.86,45.67,0.00,44.00,45.00,47.00,1.43,0.00,1.02,1.43,1.84,1.41,0.00,1.10,1.47,1.61,0.93,0.00,0.70,0.70,1.30,4.58,0.00,1.00,1.00,29.00
55023,41.35,0.97,36.27,0.97,22.38,0.97,1.63,0.97,1.34,0.97,1.13,1.39,1.42,83.83,0.97,57.53,73.25,112.23,43.80,0.97,43.49,43.74,44.86,46.29,0.97,44.00,45.00,60.00,1.41,0.97,1.02,1.41,2.12,1.40,0.97,1.10,1.47,2.49,0.95,0.97,0.30,0.70,1.30,4.09,0.00,1.00,1.00,24.00
55025,42.93,0.00,35.88,0.00,21.19,0.00,0.83,0.00,1.41,0.00,1.37,1.42,1.42,63.27,0.00,57.53,57.53,95.48,43.62,0.00,43.55,43.55,43.83,44.31,0.00,44.00,44.00,45.00,1.52,0.00,1.34,1.59,1.59,1.45,0.00,1.34,1.47,1.47,0.78,0.00,0.70,0.70,1.30,1.32,0.00,1.00,1.00,1.00
55026,43.95,3.42,39.08,3.42,16.97,3.42,1.87,3.42,1.30,3.42,0.84,1.42,1.43,63.05,3.42,49.67,57.53,78.27,43.63,3.42,42.80,43.55,44.15,47.24,3.42,42.00,44.00,60.00,1.65,3.42,1.24,1.59,2.30,1.58,3.42,1.29,1.47,2.49,0.60,3.42,0.30,0.70,0.70,1.28,0.00,1.00,1.00,2.00
55029,40.40,0.00,36.01,0.00,23.59,0.00,1.55,0.00,1.34,0.00,0.84,1.38,1.42,89.53,0.00,57.53,95.48,112.23,43.89,0.00,43.55,43.74,44.86,46.51,0.00,44.00,45.00,60.00,1.35,0.00,1.02,1.39,1.59,1.38,0.00,1.10,1.36,2.49,1.03,0.00,0.70,1.30,1.30,1.85,0.00,0.00,1.00,2.00
55032,42.29,4.47,37.82,4.47,19.89,4.47,8.96,4.47,1.00,4.47,0.28,1.13,1.43,101.91,4.47,57.53,70.11,235.65,43.76,4.47,43.55,43.60,44.40,56.77,4.47,44.00,53.00,81.00,1.46,4.47,1.15,1.59,2.30,1.89,4.47,1.47,1.69,4.26,0.74,4.47,0.30,0.70,1.30,1.09,0.00,1.00,1.00,1.00
56001,43.43,2.06,35.60,2.06,20.97,2.06,1.52,2.06,1.35,2.06,1.22,1.42,1.45,73.37,2.06,57.53,57.53,108.31,43.56,2.06,42.80,43.55,44.08,45.95,2.06,42.00,44.00,50.90,1.52,2.06,1.21,1.59,2.57,1.46,2.06,1.34,1.47,1.69,0.85,2.00,0.50,0.70,1.30,1.18,0.00,1.00,1.00,2.00
56002,43.73,3.89,36.76,3.89,19.50,3.89,1.38,3.89,1.38,3.89,1.22,1.42,1.43,65.33,3.89,49.67,57.53,108.31,43.57,3.89,42.80,43.55,44.08,44.96,3.89,42.00,44.00,50.00,1.58,3.89,1.21,1.59,2.30,1.45,3.89,1.29,1.47,1.61,0.73,3.89,0.30,0.70,1.30,0.96,0.00,0.00,1.00,1.00
56007,40.74,2.53,34.97,2.53,24.29,2.53,1.32,2.53,1.31,2.53,1.22,1.22,1.43,84.35,2.53,NaN,108.31,108.31,43.81,2.53,NaN,44.08,44.08,47.12,2.53,NaN,50.00,50.00,1.36,2.53,1.21,1.21,1.72,1.43,2.53,1.39,1.39,1.54,0.99,2.53,NaN,1.30,1.30,0.96,0.00,0.00,1.00,1.00
56012,43.10,0.00,37.84,0.00,19.06,0.00,2.55,0.00,1.28,0.00,0.84,1.42,1.42,68.47,0.00,57.53,57.53,95.48,43.67,0.00,43.55,43.55,44.15,48.00,0.00,44.00,44.00,60.00,1.56,0.00,1.24,1.59,2.12,1.59,0.00,1.47,1.47,2.49,0.69,0.00,0.30,0.70,1.30,0.94,0.00,0.00,1.00,1.00
56013,41.81,0.00,36.20,0.00,21.98,0.00,2.58,0.00,1.30,0.00,1.17,1.38,1.42,85.36,0.00,57.53,65.12,108.92,43.75,0.00,43.49,43.60,44.08,47.70,0.00,44.00,45.00,50.00,1.43,0.00,1.21,1.41,2.30,1.45,0.00,1.29,1.47,1.51,0.95,0.00,0.70,0.70,1.30,1.02,0.00,1.00,1.00,1.00
57004,43.21,1.24,37.95,1.24,18.84,1.24,1.66,1.24,1.31,1.24,0.84,1.42,1.43,68.11,1.24,49.67,57.53,108.31,43.66,1.24,42.80,43.55,44.15,47.05,1.24,42.00,44.00,60.00,1.57,1.24,1.21,1.59,2.30,1.53,1.24,1.29,1.47,2.49,0.71,1.24,0.30,0.70,1.30,1.30,0.00,1.00,1.00,2.00
57005,42.78,3.80,37.28,3.80,19.94,3.80,1.70,3.80,1.31,3.80,0.84,1.42,1.43,73.96,3.80,49.67,60.86,108.92,43.69,3.80,42.80,43.55,44.15,46.94,3.80,42.00,45.00,60.00,1.52,3.80,1.21,1.59,2.30,1.48,3.80,1.29,1.47,2.49,0.80,3.58,0.30,0.70,1.30,1.13,0.00,1.00,1.00,1.00
57006,43.38,4.49,38.44,4.49,18.17,4.49,2.17,4.49,1.27,4.49,0.84,1.42,1.43,70.44,4.49,49.67,57.53,169.64,43.66,4.49,42.80,43.55,44.15,48.02,4.49,42.00,44.00,70.06,1.59,4.49,1.21,1.59,2.30,1.57,4.49,1.34,1.47,2.80,0.69,3.52,0.30,0.70,1.30,1.00,0.00,1.00,1.00,1.00
57007,41.93,3.48,36.27,3.48,21.80,3.48,1.59,3.48,1.32,3.48,1.22,1.38,1.43,81.49,3.48,49.67,73.25,108.92,43.74,3.48,42.80,43.64,44.08,46.87,3.48,42.00,46.00,53.00,1.44,3.48,1.21,1.59,2.30,1.43,3.48,1.29,1.41,1.69,0.93,3.48,0.30,0.70,1.30,1.13,0.00,1.00,1.00,1.00
57008,45.06,5.17,35.39,5.17,19.55,5.17,1.17,5.17,1.39,5.17,1.22,1.42,NaN,68.03,5.17,49.67,57.53,NaN,43.38,5.17,40.10,43.55,NaN,44.57,5.17,40.00,44.00,NaN,1.61,5.17,1.21,1.59,NaN,1.45,5.17,1.29,1.47,NaN,0.80,5.17,0.30,0.70,NaN,1.05,0.00,1.00,1.00,1.00
57009,58.36,1.77,24.67,1.77,16.97,1.77,0.78,1.77,1.47,1.77,1.31,1.47,1.70,69.90,1.77,50.42,65.12,108.31,41.58,1.77,37.68,42.80,43.87,41.44,1.77,32.00,42.00,46.00,2.22,1.77,1.39,2.97,6.93,1.55,1.77,1.39,1.57,1.85,1.00,1.77,0.70,1.30,1.30,3.44,0.00,1.00,1.00,21.00
58001,43.70,1.90,38.25,1.90,18.05,1.90,1.55,1.90,1.33,1.90,0.84,1.42,1.43,64.94,1.90,49.67,57.53,108.31,43.62,1.90,42.80,43.55,44.08,46.32,1.90,42.00,44.00,60.00,1.61,1.90,1.21,1.59,2.30,1.52,1.90,1.29,1.47,2.49,0.68,1.90,0.30,0.70,1.30,1.07,0.00,1.00,1.00,1.00
58002,41.76,1.57,37.24,1.57,21.00,1.57,1.94,1.57,1.26,1.57,0.84,1.22,1.43,83.08,1.57,49.67,78.27,108.92,43.79,1.57,42.80,43.87,44.15,48.43,1.57,42.00,50.00,60.00,1.45,1.57,1.21,1.39,2.24,1.50,1.57,1.34,1.47,2.49,0.89,2.10,0.30,0.70,1.30,1.01,0.00,1.00,1.00,1.00
58006,40.44,3.06,36.09,3.06,23.47,3.06,1.41,3.06,1.29,3.06,1.22,1.22,1.42,89.24,3.06,57.53,108.31,108.76,43.89,3.06,43.55,44.08,44.08,47.86,3.06,44.00,50.00,50.00,1.36,3.06,1.21,1.21,2.30,1.41,3.06,1.33,1.39,1.51,1.04,3.06,0.70,1.30,1.30,0.98,0.00,1.00,1.00,1.00
58008,43.31,0.17,36.27,0.17,20.43,0.17,1.46,0.17,1.35,0.17,1.17,1.42,1.43,73.81,0.17,49.67,57.53,108.92,43.59,0.17,42.80,43.55,44.08,45.70,0.17,42.00,44.00,50.00,1.53,0.17,1.21,1.59,2.24,1.45,0.17,1.34,1.47,1.61,0.83,0.17,0.30,0.70,1.30,1.02,0.00,1.00,1.00,1.00
58009,43.89,4.74,35.20,4.74,20.91,4.74,0.92,4.74,1.41,4.74,1.36,1.42,1.51,66.53,4.74,49.67,57.53,112.21,43.49,4.74,42.80,43.55,44.10,44.18,4.74,42.00,44.00,46.00,1.56,4.74,1.21,1.59,3.42,1.46,4.74,1.26,1.47,1.64,0.78,4.74,0.30,0.70,1.30,3.46,0.00,1.00,1.00,18.00
58010,38.12,0.00,34.48,0.00,27.41,0.00,1.60,0.00,1.22,0.00,1.15,1.22,1.22,106.94,0.00,85.67,108.31,108.31,44.07,0.00,44.08,44.08,44.08,50.05,0.00,50.00,50.00,50.00,1.22,0.00,1.21,1.21,1.22,1.40,0.00,1.39,1.39,1.49,1.26,0.00,0.70,1.30,1.30,1.02,0.00,1.00,1.00,1.00
58012,43.00,5.57,37.98,5.57,19.01,5.57,1.96,5.57,1.27,5.57,0.84,1.42,NaN,66.26,5.57,49.67,65.12,NaN,43.69,5.57,42.80,43.56,NaN,48.15,5.57,42.00,45.00,NaN,1.55,5.57,1.24,1.59,NaN,1.61,5.57,1.34,1.47,NaN,0.64,5.57,0.30,0.70,NaN,0.99,0.00,1.00,1.00,1.00
59001,42.26,2.76,36.00,2.76,21.74,2.76,1.67,2.76,1.32,2.76,1.17,1.39,1.43,80.05,2.76,49.67,65.12,108.92,43.69,2.76,42.80,43.82,44.08,46.64,2.76,42.00,45.00,50.00,1.46,2.76,1.21,1.59,2.30,1.44,2.76,1.34,1.41,1.61,0.90,2.36,0.30,0.70,1.30,0.97,0.00,1.00,1.00,1.00
60002,43.72,5.72,37.83,5.72,18.45,5.72,1.28,5.72,1.37,5.72,1.17,1.42,NaN,63.22,5.72,57.53,57.53,NaN,43.61,5.72,43.49,43.55,NaN,45.11,5.72,44.00,44.00,NaN,1.61,5.72,1.30,1.59,NaN,1.45,5.72,1.29,1.47,NaN,0.70,5.05,0.30,0.70,NaN,1.02,0.00,1.00,1.00,1.00
60003,42.88,1.32,36.05,1.32,21.07,1.32,0.85,1.32,1.40,1.32,1.37,1.42,1.42,66.44,1.32,57.53,57.53,108.92,43.63,1.32,43.55,43.55,43.83,44.39,1.32,44.00,44.00,45.00,1.52,1.32,1.34,1.59,1.59,1.44,1.32,1.34,1.47,1.47,0.80,1.32,0.70,0.70,1.30,1.29,0.00,1.00,1.00,2.00
60005,43.78,4.42,37.21,4.42,19.01,4.42,1.23,4.42,1.39,4.42,1.22,1.42,1.43,64.90,4.42,49.67,57.53,108.92,43.58,4.42,42.80,43.55,44.14,44.78,4.42,42.00,44.00,52.13,1.60,4.42,1.21,1.59,2.30,1.44,4.42,1.29,1.47,1.80,0.73,4.42,0.30,0.70,1.30,0.99,0.00,1.00,1.00,1.00
60006,43.07,4.57,36.62,4.57,20.31,4.57,0.92,4.57,1.41,4.57,1.38,1.42,1.42,61.74,4.57,57.53,57.53,108.92,43.63,4.57,43.55,43.55,43.87,44.37,4.57,44.00,44.00,46.00,1.55,4.57,1.39,1.59,2.30,1.44,4.57,1.34,1.47,1.47,0.72,4.57,0.70,0.70,1.30,1.05,0.00,1.00,1.00,2.00
60010,43.74,4.80,37.48,4.80,18.77,4.80,1.47,4.80,1.35,4.80,1.13,1.42,1.45,66.62,4.80,57.53,57.53,235.65,43.59,4.80,42.80,43.55,44.19,45.70,4.80,43.00,44.00,81.00,1.60,4.80,1.21,1.59,2.52,1.48,4.80,1.29,1.47,3.13,0.73,4.49,0.30,0.70,1.30,1.17,0.00,1.00,1.00,1.00
60012,43.36,0.00,41.16,0.00,15.48,0.00,2.13,0.00,1.24,0.00,0.84,1.31,1.42,67.54,0.00,57.53,70.11,78.27,43.77,0.00,43.49,43.55,44.15,49.06,0.00,44.00,46.00,60.00,1.63,0.00,1.24,1.59,2.30,1.56,0.00,1.29,1.47,2.49,0.64,0.00,0.30,0.70,0.70,0.98,0.00,1.00,1.00,1.00
6007,53.97,7.71,22.89,7.71,23.14,7.71,12.33,7.71,1.06,7.71,0.28,1.17,NaN,115.70,7.71,33.89,97.81,NaN,41.98,7.71,37.94,43.60,NaN,54.75,7.71,32.00,55.00,NaN,1.35,7.71,0.52,1.43,NaN,1.47,7.71,0.53,2.10,NaN,0.90,7.34,0.30,1.30,NaN,1.18,0.00,0.00,1.00,2.00
6008,54.72,5.59,22.36,5.59,22.92,5.59,13.62,5.59,1.00,5.59,0.28,1.14,NaN,122.22,5.59,33.89,97.81,NaN,41.88,5.59,38.04,43.60,NaN,56.28,5.59,33.00,55.00,NaN,1.37,5.59,0.52,1.38,NaN,1.61,5.59,0.53,2.10,NaN,0.93,5.59,0.50,1.30,NaN,1.03,0.00,1.00,1.00,1.00
61001,42.73,0.91,35.87,0.91,21.40,0.91,1.00,0.91,1.40,0.91,1.37,1.42,1.42,70.09,0.91,57.53,57.53,108.92,43.64,0.91,43.55,43.55,43.83,44.63,0.91,44.00,44.00,45.00,1.51,0.91,1.34,1.59,1.59,1.44,0.91,1.34,1.47,1.47,0.85,0.91,0.70,0.70,1.30,1.75,0.00,1.00,1.00,2.00
61002,42.73,1.18,36.27,1.18,21.00,1.18,0.97,1.18,1.39,1.18,1.22,1.42,1.42,69.19,1.18,57.53,57.53,108.92,43.65,1.18,43.55,43.55,44.08,44.83,1.18,44.00,44.00,50.00,1.51,1.18,1.21,1.59,2.24,1.44,1.18,1.34,1.47,1.47,0.83,1.18,0.70,0.70,1.30,1.09,0.00,1.00,1.00,1.00
62001,43.00,1.81,37.38,1.81,19.61,1.81,1.69,1.81,1.34,1.81,0.84,1.42,1.42,69.68,1.81,57.53,57.53,108.92,43.67,1.81,43.49,43.55,44.15,46.31,1.81,44.00,44.00,60.00,1.55,1.81,1.21,1.59,2.30,1.49,1.81,1.29,1.47,2.49,0.77,1.70,0.30,0.70,1.30,1.57,0.00,1.00,1.00,2.00
63001,43.25,5.87,38.17,5.87,18.58,5.87,3.41,5.87,1.25,5.87,0.28,1.39,NaN,76.90,5.87,49.67,60.82,NaN,43.67,5.87,42.80,43.60,NaN,48.97,5.87,42.00,45.00,NaN,1.57,5.87,1.15,1.59,NaN,1.59,5.87,1.29,1.47,NaN,0.72,5.87,0.30,0.70,NaN,1.15,0.00,1.00,1.00,1.00
63004,42.18,0.00,39.21,0.00,18.60,0.00,10.15,0.00,0.90,0.00,0.28,0.84,1.42,109.48,0.00,57.53,78.27,235.65,43.82,0.00,43.55,44.00,44.15,59.89,0.00,44.00,60.00,81.00,1.47,0.00,1.15,1.39,2.12,2.06,0.00,1.47,2.49,3.13,0.70,0.00,0.30,0.70,1.30,0.98,0.00,1.00,1.00,1.00
64001,46.16,4.88,36.85,4.88,16.99,4.88,3.88,4.88,1.23,4.88,0.28,1.42,1.67,69.00,4.88,41.36,57.53,235.65,43.31,4.88,38.07,43.55,45.70,49.21,4.88,33.33,44.00,85.00,1.66,4.88,1.24,1.59,6.29,1.67,4.88,1.29,1.61,4.38,0.58,5.10,0.30,0.70,NaN,0.97,0.00,0.00,1.00,1.00
64002,61.51,13.34,23.06,13.34,15.43,13.34,3.19,13.34,1.46,13.34,1.42,1.43,NaN,49.97,13.34,33.89,49.67,NaN,41.20,13.34,38.04,42.80,NaN,40.64,13.34,33.00,42.00,NaN,2.37,13.34,1.59,1.84,NaN,1.77,13.34,1.47,1.61,NaN,0.46,14.35,0.30,0.50,NaN,0.83,0.00,0.00,1.00,1.00
64006,43.60,2.53,40.09,2.53,16.31,2.53,1.91,2.53,1.27,2.53,0.84,1.39,1.43,65.36,2.53,57.53,65.12,78.27,43.70,2.53,43.49,43.55,44.15,47.94,2.53,44.00,45.00,60.00,1.64,2.53,1.24,1.59,2.30,1.56,2.53,1.29,1.47,2.49,0.62,2.53,0.30,0.70,0.70,1.00,0.00,1.00,1.00,1.00
65001,49.82,5.85,35.09,5.85,15.09,5.85,5.73,5.85,1.12,5.85,0.23,1.13,NaN,68.30,5.85,33.89,70.11,NaN,42.87,5.85,38.04,44.00,NaN,51.84,5.85,33.00,53.00,NaN,1.80,5.85,1.24,1.84,NaN,1.94,5.85,1.61,2.10,NaN,0.45,5.85,0.30,0.30,NaN,0.86,0.00,0.00,1.00,1.00
65004,45.38,8.41,32.07,8.41,22.56,8.41,4.57,8.41,1.25,8.41,0.23,1.42,NaN,69.08,8.41,33.89,60.68,NaN,43.22,8.41,38.04,43.55,NaN,48.86,8.41,33.00,45.00,NaN,1.40,8.41,0.50,1.59,NaN,1.50,8.41,0.68,1.61,NaN,0.67,8.41,0.30,0.70,NaN,0.98,0.00,0.00,1.00,1.00
65005,39.63,0.00,35.98,0.00,24.39,0.00,1.57,0.00,1.24,0.00,0.84,1.22,1.42,96.36,0.00,57.53,108.31,108.92,43.97,0.00,43.55,44.08,44.08,49.30,0.00,44.00,50.00,60.00,1.31,0.00,1.21,1.21,2.12,1.45,0.00,1.34,1.39,2.49,1.11,0.00,0.30,1.30,1.30,1.83,0.00,0.00,1.00,19.00
65006,51.06,3.91,28.64,3.91,20.29,3.91,2.71,3.91,1.38,3.91,1.06,1.43,1.65,60.42,3.91,33.89,49.67,122.41,42.50,3.91,38.04,43.12,45.70,43.93,3.91,33.00,43.00,85.00,1.63,3.91,0.52,1.84,6.22,1.52,3.91,0.85,1.61,4.14,0.60,3.91,0.30,0.50,1.30,1.56,0.00,0.00,1.00,2.00
65007,44.70,1.68,36.91,1.68,18.39,1.68,4.26,1.68,1.15,1.68,0.84,1.13,1.65,66.33,1.68,33.89,65.57,122.41,43.47,1.68,38.04,43.87,45.70,51.68,1.68,33.00,53.00,85.00,1.43,1.68,0.50,1.59,6.21,1.59,1.68,0.68,1.69,4.14,0.53,1.68,0.30,0.70,0.70,0.90,0.00,0.00,1.00,1.00
65008,54.66,0.00,27.65,0.00,17.69,0.00,2.04,0.00,1.47,0.00,1.41,1.43,1.65,46.01,0.00,33.89,49.67,49.67,42.08,0.00,38.04,42.80,43.63,40.57,0.00,33.00,42.00,43.00,2.04,0.00,1.57,1.84,6.21,1.66,0.00,1.51,1.61,2.10,0.36,0.00,0.30,0.30,0.50,0.69,0.00,0.00,1.00,1.00
66001,41.57,0.71,36.33,0.71,22.10,0.71,0.88,0.71,1.39,0.71,1.35,1.42,1.42,72.66,0.71,57.53,57.53,112.23,43.78,0.71,43.49,43.55,44.86,45.03,0.71,44.00,44.00,47.00,1.42,0.71,1.02,1.59,1.89,1.39,0.71,1.10,1.47,1.61,0.86,0.71,0.70,0.70,1.30,4.01,0.00,1.00,1.00,27.00
66004,41.08,0.00,35.23,0.00,23.69,0.00,0.76,0.00,1.39,0.00,1.36,1.39,1.42,73.83,0.00,43.42,60.68,110.92,43.79,0.00,43.55,43.74,44.10,44.90,0.00,44.00,45.00,46.00,1.39,0.00,1.21,1.41,1.59,1.43,0.00,1.26,1.47,1.93,0.85,0.00,0.30,0.70,1.30,4.12,0.00,1.00,1.00,26.00
66006,42.64,1.57,37.49,1.57,19.86,1.57,2.89,1.57,1.27,1.57,0.84,1.39,1.42,75.79,1.57,57.53,60.68,235.65,43.71,1.57,43.49,43.60,44.15,48.30,1.57,44.00,45.00,81.00,1.52,1.57,1.24,1.59,2.30,1.55,1.57,1.29,1.47,3.13,0.78,1.04,0.30,0.70,1.30,1.19,0.00,1.00,1.00,1.00
66011,44.06,2.94,37.01,2.94,18.93,2.94,5.96,2.94,1.14,2.94,0.28,1.31,1.65,88.72,2.94,49.67,70.11,235.65,43.54,2.94,42.80,43.60,45.57,52.33,2.94,42.00,50.00,81.00,1.50,2.94,1.15,1.59,6.21,1.63,2.94,1.29,1.61,3.13,0.72,2.94,0.30,0.70,1.30,0.97,0.00,1.00,1.00,1.00
67001,43.94,5.10,36.59,5.10,19.47,5.10,6.01,5.10,1.16,5.10,0.28,1.38,NaN,92.77,5.10,49.67,65.12,NaN,43.54,5.10,42.80,43.60,NaN,51.56,5.10,42.00,46.00,NaN,1.50,5.10,1.15,1.59,NaN,1.60,5.10,1.29,1.47,NaN,0.80,4.72,0.30,0.70,1.30,0.98,0.00,1.00,1.00,1.00
67005,42.79,0.00,36.43,0.00,20.77,0.00,4.28,0.00,1.25,0.00,0.28,1.42,1.43,81.49,0.00,57.53,57.53,235.65,43.65,0.00,42.80,43.55,44.62,49.16,0.00,42.00,44.00,81.00,1.49,0.00,1.02,1.59,2.12,1.56,0.00,1.10,1.47,3.13,0.78,0.00,0.30,0.70,1.30,1.03,0.00,1.00,1.00,1.00
67006,43.31,1.31,38.81,1.31,17.89,1.31,2.99,1.31,1.25,1.31,0.84,1.39,1.43,71.19,1.31,49.67,65.12,108.31,43.69,1.31,42.80,43.55,44.15,48.86,1.31,42.00,45.00,60.00,1.58,1.31,1.21,1.59,2.30,1.58,1.31,1.29,1.47,2.49,0.66,1.31,0.30,0.70,1.30,1.05,0.00,1.00,1.00,1.00
67008,43.50,0.06,34.83,0.06,21.67,0.06,1.59,0.06,1.35,0.06,0.84,1.39,1.47,74.47,0.06,57.53,60.68,112.23,43.52,0.06,40.22,43.74,44.15,45.90,0.06,41.00,45.00,60.00,1.49,0.06,1.15,1.41,2.97,1.47,0.06,1.26,1.47,2.49,0.86,0.06,0.30,0.70,1.30,2.12,0.00,1.00,1.00,17.00
67010,44.79,0.00,33.29,0.00,21.92,0.00,12.52,0.00,0.98,0.00,0.28,1.17,1.46,125.91,0.00,NaN,108.31,235.65,43.33,0.00,NaN,43.60,44.08,57.74,0.00,NaN,50.00,81.00,1.41,0.00,1.15,1.32,2.67,1.88,0.00,NaN,1.61,3.13,0.90,0.00,0.30,1.30,1.30,0.89,0.00,0.00,1.00,1.00
67015,43.38,2.82,37.26,2.82,19.36,2.82,3.85,2.82,1.24,2.82,0.28,1.42,1.43,80.01,2.82,49.67,60.86,235.65,43.62,2.82,42.80,43.55,44.86,49.20,2.82,42.00,45.00,81.00,1.53,2.82,1.15,1.59,2.30,1.56,2.82,1.26,1.47,3.13,0.75,2.72,0.30,0.70,1.30,1.29,0.00,1.00,1.00,2.00
67018,43.81,2.63,36.21,2.63,19.98,2.63,8.62,2.63,1.05,2.63,0.28,1.17,1.67,107.43,2.63,49.67,78.27,235.65,43.54,2.63,42.80,43.64,45.17,54.99,2.63,42.00,50.00,81.00,1.42,2.63,1.15,1.39,6.29,1.60,2.63,1.39,1.51,3.13,0.86,2.63,0.30,0.70,1.30,0.98,0.00,0.00,1.00,1.00
67025,48.48,0.00,29.52,0.00,22.00,0.00,1.44,0.00,1.39,0.00,1.18,1.42,1.52,87.28,0.00,57.53,79.09,112.23,42.80,0.00,39.05,43.55,44.86,44.67,0.00,38.00,44.00,49.72,1.54,0.00,1.02,1.59,4.19,1.39,0.00,1.10,1.47,1.77,1.10,0.00,0.70,1.30,1.30,14.13,0.00,1.00,1.00,50.00
67033,43.93,1.59,34.81,1.59,21.26,1.59,2.53,1.59,1.31,1.59,0.84,1.39,1.51,85.57,1.59,57.53,73.25,235.65,43.47,1.59,40.10,43.64,44.86,47.32,1.59,40.00,45.00,81.00,1.45,1.59,1.02,1.59,3.42,1.43,1.59,1.10,1.47,3.13,0.93,1.53,0.30,0.70,1.30,8.98,0.00,1.00,1.00,50.00
68001,46.70,0.00,28.41,0.00,24.88,0.00,0.48,0.00,1.41,0.00,1.24,1.35,1.70,98.93,0.00,63.88,110.92,112.23,42.95,0.00,37.68,44.86,45.83,44.14,0.00,32.00,47.00,52.00,1.28,0.00,0.56,1.02,6.93,1.19,0.00,0.74,1.10,1.67,1.29,0.00,1.30,1.30,1.30,31.13,0.00,1.00,34.00,50.00
68003,48.22,0.00,28.84,0.00,22.93,0.00,2.18,0.00,1.37,0.00,1.17,1.35,1.71,102.53,0.00,57.53,108.92,112.23,42.80,0.00,37.68,44.08,44.86,45.44,0.00,32.00,47.00,52.00,1.39,0.00,1.02,1.21,6.93,1.29,0.00,1.10,1.26,2.44,1.25,0.00,0.70,1.30,1.30,24.58,0.00,1.00,25.00,50.00
68004,45.36,0.00,29.60,0.00,25.03,0.00,0.46,0.00,1.41,0.00,1.24,1.35,1.70,100.57,0.00,63.88,110.92,112.23,43.13,0.00,37.68,44.86,45.83,44.40,0.00,32.00,47.00,52.00,1.26,0.00,0.56,1.02,6.93,1.20,0.00,0.74,1.10,1.67,1.30,0.00,1.30,1.30,1.30,33.66,0.00,1.00,36.00,50.00
68005,47.96,0.00,27.35,0.00,24.69,0.00,0.47,0.00,1.42,0.00,1.24,1.36,1.70,98.52,0.00,63.88,110.92,112.23,42.78,0.00,37.68,44.10,45.83,43.94,0.00,32.00,46.00,52.00,1.31,0.00,0.56,1.21,6.93,1.21,0.00,0.74,1.13,1.67,1.30,0.00,1.30,1.30,1.30,28.25,0.00,1.00,29.00,50.00
68020,48.26,0.00,28.71,0.00,23.02,0.00,0.47,0.00,1.43,0.00,1.24,1.35,1.70,97.19,0.00,63.88,112.23,112.23,42.80,0.00,37.68,44.86,45.10,43.41,0.00,32.00,47.00,48.22,1.34,0.00,0.56,1.02,6.93,1.22,0.00,0.74,1.10,1.67,1.29,0.00,1.30,1.30,1.30,27.56,0.00,1.00,31.00,50.00
69002,42.40,0.00,34.18,0.00,23.42,0.00,2.50,0.00,1.30,0.00,1.14,1.38,1.48,106.38,0.00,57.53,108.92,112.23,43.61,0.00,40.14,43.82,44.08,47.50,0.00,40.32,45.00,55.00,1.40,0.00,1.15,1.38,2.97,1.41,0.00,1.34,1.34,2.44,1.20,0.00,0.50,1.30,1.30,4.15,0.00,1.00,1.00,24.00
